profile_url,name,country,gender,backsquat,cleanandjerk,deadlift,grace,snatch,fran,maxpull-ups,fightgonebad,filthy50,helen,run5k,chad1000x,sprint400m,l1benchmark,murph,run400m
https://games.crossfit.com/athlete/1867304,Ryan Zeisloft,United States,Men,485,335,585,1:31,275,2:12,42,394,,,22:51,,1:09,,,
https://games.crossfit.com/athlete/270893,Guillaume Magnouat,France,Men (35-39),,,,,,,,,,,,,,,,
https://games.crossfit.com/athlete/1263465,Nikita Salmin,N/A,Men,,,,,,,,,,,,,,,,
https://games.crossfit.com/athlete/1973940,Luiz Dias,Brazil,Men,,,,,,,,,,,,,,,,
https://games.crossfit.com/athlete/1272667,Jack Levy,United States,Men,,,,,,,,,,,,,,,,
https://games.crossfit.com/athlete/1743100,Junyoung Hwang,"Korea, Republic of",Men,,,,,,,,,,,,,,,,
https://games.crossfit.com/athlete/478551,Shane Cavanaugh,United States,Men,,,,,,,,,,,,,,,,
https://games.crossfit.com/athlete/2822453,Pourya Mohammadi,Iran,Men,,,,,,,,,,,,,,,,
https://games.crossfit.com/athlete/2062610,Tyrel Brunson,United States,Men,490,335,545,2:20,250,2:57,35,,,,20:28,,1:00,,,
https://games.crossfit.com/athlete/153625,Cole Sager,United States,Men,475,345,505,1:10,275,2:03,68,522,13:15,7:14,19:28,,0:54,,,
https://games.crossfit.com/athlete/1700418,Arturo Torres,United States,Men,,,,,,,,,,,,,,,,
https://games.crossfit.com/athlete/814471,Stephen Mischewski,New Zealand,Men,,,,,,,,,,,,,,,,
https://games.crossfit.com/athlete/2112405,Lautaro Brichetti,Argentina,Men,,,,,,,,,,,,,,,,
https://games.crossfit.com/athlete/175079,Nicholas Shafer,United States,Men (35-39),,,,,,,,,,,,,,,,
https://games.crossfit.com/athlete/202638,Royce Dunne,Australia,Men,496,397,600,1:30,308,2:07,70,343,25:58,7:29,23:30,51:05,0:57,,43:35,
https://games.crossfit.com/athlete/1690476,Daniel McKay,Australia,Men,,,,,,,,,,,,,,,,
https://games.crossfit.com/athlete/802281,Tyler Hickey,Australia,Men,200,140,227,,110,,51,,,,20:41,,1:02,,,
https://games.crossfit.com/athlete/376962,Anibal Gonzalez,United States,Men (40-44),,,,,,,,,,,,,,,,
https://games.crossfit.com/athlete/869842,Filippo Pesaresi,Italy,Men (35-39),,,,,,,,,,,,,,,,
https://games.crossfit.com/athlete/487291,Ben Stevens,United Kingdom,Men,297,,330,,,,,,,,,,,,,
https://games.crossfit.com/athlete/516495,Treyton Buresh,United States,Men,445,305,480,2:04,230,2:16,66,,,9:11,21:30,,,,,
https://games.crossfit.com/athlete/1771112,Andreas Timenes,Norway,Men,180,146,215,,120,,20,,,,,,,,,
https://games.crossfit.com/athlete/304191,Jostein Opdahl-Jenssen,Norway,Men,175,133,190,,105,,,339,,,,,,,,
https://games.crossfit.com/athlete/1337139,Blair MacDonald,Canada,Men,510,340,600,,275,2:25,42,,,,19:55,,,,45:28,
https://games.crossfit.com/athlete/2161989,Zachary Rains,United States,Men,455,315,545,,252,2:27,35,,,,,,1:05,,,
https://games.crossfit.com/athlete/880849,Gabriel Townsend,United States,Men,505,325,615,,,2:03,,,,,,,,,,
https://games.crossfit.com/athlete/680917,Koby Roberts,Canada,Men,405,315,400,2:12,245,2:41,60,,,,18:05,,1:10,,,
https://games.crossfit.com/athlete/1671034,Max Jolley,Australia,Men,170,140,200,,93,,,,,,,,,,,
https://games.crossfit.com/athlete/111024,Niklas Hecht,United States,Men (35-39),475,355,525,1:08,285,2:01,68,,,,,,,,,
https://games.crossfit.com/athlete/1823328,Joel Marietti,United States,Men,,,,,,,,,,,,,,,,
https://games.crossfit.com/athlete/681916,Josh Kernot,South Africa,Men,195,145,250,1:44,117,,,,,,,,,,,
https://games.crossfit.com/athlete/1847194,Felix Theriault,Canada,Men,415,305,435,3:18,240,,35,,,,20:02,,,,,
https://games.crossfit.com/athlete/689327,Illya Karchkov,Ukraine,Men (35-39),,,,,,,,,,,,,,,,
https://games.crossfit.com/athlete/169360,Anderon Primo,Brazil,Men,500,365,555,1:40,308,2:32,57,,,,21:22,,0:56,,,
https://games.crossfit.com/athlete/1743030,Jack Jeffery,Australia,Men,195,155,235,,125,2:22,,,,8:11,20:26,56:30,,,,
https://games.crossfit.com/athlete/498089,Nicholas Anapolsky,Canada,Men (35-39),,,,,,,,,,,,,,,,
https://games.crossfit.com/athlete/281442,Austin Nedelcoff,United States,Men,425,335,485,,275,2:25,60,,,,,,,,,
https://games.crossfit.com/athlete/1262551,Luke Fowler,New Zealand,Men,,,,,,,,,,,,,,,,
https://games.crossfit.com/athlete/1770206,Valentin Correia,France,Men,,,,,,,,,,,,,,,,
https://games.crossfit.com/athlete/1297270,David Giampa,Canada,Men,,,,,,,,,,,,,,,,
https://games.crossfit.com/athlete/1738541,David Harvey,Australia,Men (40-44),,,,,,,,,,,,,,,,
https://games.crossfit.com/athlete/278578,JiMoo Son,"Korea, Republic of",Men,500,360,600,1:10,290,1:53,79,,,,,,,,,
https://games.crossfit.com/athlete/1650313,Jayson Lucas,Canada,Men (35-39),455,335,555,1:37,285,2:28,60,,,,22:00,,,,,
https://games.crossfit.com/athlete/2826024,marcos diaz villarruel,Argentina,Men,,,,,,,,,,,,,,,,
https://games.crossfit.com/athlete/231143,Antonio Barrias,China,Men (35-39),250,165,265,,130,2:06,66,,,,,,,,,
https://games.crossfit.com/athlete/182502,Fabio Dechichi,Brazil,Men (35-39),180,150,215,1:46,120,2:14,50,,,7:55,21:44,,1:00,,,
https://games.crossfit.com/athlete/1947498,Munhong Kim,"Korea, Republic of",Men,999999,999999,999999,,999999,,,,,,,,,,,
https://games.crossfit.com/athlete/103083,Sam Harvey,United Kingdom,Men,180,,210,,,3:01,,,,,,,,,,
https://games.crossfit.com/athlete/1183693,Benjamin Nezmah,Austria,Men,,,,,,,,,,,,,,,,
https://games.crossfit.com/athlete/2182395,Dante Karangaroa,New Zealand,Men,,,,,,,,,,,,,,,,
https://games.crossfit.com/athlete/711736,Shawn Leffler,United States,Men,,,,,,,,,,,,,,,,
https://games.crossfit.com/athlete/1933178,Guilherme Maciel,Brazil,Men,,,,,,,,,,,,,,,,
https://games.crossfit.com/athlete/926891,Eric Meneses,Colombia,Men,167,134,207,,108,,,,,,,,,,,
https://games.crossfit.com/athlete/569091,Luis Cacacho,Guatemala,Men,,,,,,,,,,,,,,,,
https://games.crossfit.com/athlete/1170825,Josh McDonald,United Kingdom,Men,140,100,175,,75,,,273,,,14:03,,0:52,,,
https://games.crossfit.com/athlete/751487,Luke Burns,United States,Men,415,330,515,,260,2:10,63,,,7:08,17:53,,,,,
https://games.crossfit.com/athlete/1979091,Tariq Miller,Guam,Men,460,365,530,,264,,,,,,19:32,,0:49,,,
https://games.crossfit.com/athlete/997471,EJ Hein,United States,Men,,,,,,,,,,,,,,,,
https://games.crossfit.com/athlete/449800,Tati Oroña,Spain,Men,,,,,,,,,,,,,,,,
https://games.crossfit.com/athlete/2453967,Tre Trammell,United States,Men,,,,,,,,,,,,,,,,
https://games.crossfit.com/athlete/2166103,Joonghan Ro,"Korea, Republic of",Men,,,,,,,,,,,,,,,,
https://games.crossfit.com/athlete/502342,Norbert Jędra,Poland,Men,200,155,220,,125,2:04,,,,,,,,,,
https://games.crossfit.com/athlete/735945,Adrien Rodriguez,France,Men,150,110,160,,85,3:31,,,,,,,,,,
https://games.crossfit.com/athlete/456903,Dominik Kolera,Poland,Men,,,,,,,,,,,,,,,,
https://games.crossfit.com/athlete/562605,Jadyn Whakatope-Stewart,Australia,Men,,,,,,,,,,,,,,,,
https://games.crossfit.com/athlete/1458851,Raffael Bucher,Switzerland,Men,,,,,,,,,,,,,,,,
https://games.crossfit.com/athlete/23655,Ant Haynes,China,Men (35-39),,,,,,,,,,,,,,,,
https://games.crossfit.com/athlete/883119,Do-eon Kwak,"Korea, Republic of",Men,375,305,425,,245,2:18,,,,,,,,,,
https://games.crossfit.com/athlete/2106352,Gabriel Perez,United States,Men,415,325,475,1:49,275,2:27,,,,,25:36,,,,59:37,
https://games.crossfit.com/athlete/450385,Michael Tulimiero,United States,Men,,,,,,,,,,,,,,,,
https://games.crossfit.com/athlete/2109159,Sunjae Han,"Korea, Republic of",Men (35-39),,,,,,,,,,,,,,,,
https://games.crossfit.com/athlete/433886,Seokbeom Kim,"Korea, Republic of",Men,475,340,505,,275,,,,,,21:00,,,,,
https://games.crossfit.com/athlete/2085546,Jerrod Lyon,United States,Men,475,330,575,,250,2:17,70,,,,18:23,,0:48,,,
https://games.crossfit.com/athlete/1635693,Thomas Boon,Netherlands,Men,200,150,215,,116,,,,,,18:36,,,,,
https://games.crossfit.com/athlete/1626363,Nathan Corden,Australia,Men,,,,,,,,,,,,,,,,
https://games.crossfit.com/athlete/453239,Jeffrey Dupuis,Canada,Men,360,300,442,1:57,245,2:37,60,,,,,,,,,
https://games.crossfit.com/athlete/2083610,Rodney Stretton,United Kingdom,Men (35-39),164,120,190,2:30,,3:40,,357,,9:21,22:15,,,,,
https://games.crossfit.com/athlete/822255,Andrea Botticelli,Italy,Men,,,,,,,,,,,,,,,,
https://games.crossfit.com/athlete/1846008,Rodrigo García,Spain,Men,202,130,236,,120,2:14,,,,,,,1:05,,,
https://games.crossfit.com/athlete/43761,Ben Smith,United States,Men (35-39),480,335,540,1:51,300,2:25,76,520,16:17,7:19,20:20,,0:58,,,
https://games.crossfit.com/athlete/318264,James Hargreaves,Australia,Men,,,,,,,,,,,,,,,,
https://games.crossfit.com/athlete/20633,Chris Clyde,United States,Men (35-39),485,335,525,1:22,290,2:20,70,451,,7:20,21:15,,0:59,3:11,,
https://games.crossfit.com/athlete/348805,Will Bennett,United States,Men,465,355,465,1:24,285,2:02,55,,,,,,,,,
https://games.crossfit.com/athlete/230177,Jeremy Dumont,France,Men,,,,,,,,,,,,,,,,
https://games.crossfit.com/athlete/1782680,Francesco Motta,Italy,Men,160,125,230,,105,2:49,,,,,,,,,,
https://games.crossfit.com/athlete/906505,Tyler Thompson,United States,Men,435,340,530,,270,2:56,,,19:41,,20:46,,,,,
https://games.crossfit.com/athlete/1418546,Kaiden Myers,United States,Men,,,,,,,,,,,,,,,,
https://games.crossfit.com/athlete/814517,Alex Zomerfeld,United States,Men,,,,,,,,,,,,,,,,
https://games.crossfit.com/athlete/912894,Niccolò Colli,Italy,Men,,,,,,,,,,,,,,,,
https://games.crossfit.com/athlete/1054542,Luciano Souza,Brazil,Men,200,150,220,,120,,,,,,,,,,,
https://games.crossfit.com/athlete/2259504,Mateus Romão,Brazil,Men,210,160,263,,120,2:36,60,,,,20:15,,1:08,,,
https://games.crossfit.com/athlete/21707,Richard Smith,South Africa,Men (35-39),440,337,250,1:58,255,2:09,70,418,,,16:45,,,,,
https://games.crossfit.com/athlete/2718280,Joonho Cha,"Korea, Republic of",Men,,,,,,,,,,,,,,,,
https://games.crossfit.com/athlete/179291,Iker Longas,Spain,Men (40-44),185,138,230,,110,2:20,,,,,,,,,,
https://games.crossfit.com/athlete/114242,Adam Mansy,Australia,Men (35-39),,,,,,,,,,,,,,,,
https://games.crossfit.com/athlete/302593,Blake Sama,United States,Men (35-39),,,,,,,,,,,,,,,,
https://games.crossfit.com/athlete/1538093,Pierre-Antoine Grammont,France,Men,185,150,,,115,2:10,,,,,,,,,,
https://games.crossfit.com/athlete/2009464,Brandyn Gaskill,Australia,Men,,,,,,,,,,,,,,,,
https://games.crossfit.com/athlete/2197246,Ahmet Talha Onay,Turkey,Men,,,,,,,,,,,,,,,,
https://games.crossfit.com/athlete/367100,Steven Wilson,United States,Men,,,,,,,,,,,,,,,,
https://games.crossfit.com/athlete/929178,Andreas Methenitis,United Kingdom,Men,,,,,,,,,,,,,,,,
https://games.crossfit.com/athlete/1982928,Rj Mestre,United States,Men,,,,,,,,,,,,,,,,
https://games.crossfit.com/athlete/2176037,Antoine Debray,France,Men,170,131,,,,,,,,,,,,,,
https://games.crossfit.com/athlete/1871851,Logan Brown,United States,Men,,,,,,,,,,,,,,,,
https://games.crossfit.com/athlete/2406736,Ole Bosman,Netherlands,Men,,,,,,,,,,,,,,,,
https://games.crossfit.com/athlete/2082854,Chris Ibarra,United States,Men,,,,,,,,,,,,,,,,
https://games.crossfit.com/athlete/2009480,Austin Meyers,United States,Men,,,,,,,,,,,,,,,,
https://games.crossfit.com/athlete/1476286,James Portelli,Australia,Men,205,150,225,1:30,117,2:17,49,,,,,,,,,
https://games.crossfit.com/athlete/1926855,Tyler Etheridge,United States,Men,525,365,545,1:45,265,2:10,80,445,,7:30,19:45,39:00,0:58,,,
https://games.crossfit.com/athlete/1526769,Fredrik Lindström,Sweden,Men,,,,,,,,,,,,,,,,
https://games.crossfit.com/athlete/806301,Spencer Woltz,Canada,Men (35-39),,,,,,,,,,,,,,,,
https://games.crossfit.com/athlete/1710046,Luca Guerra,Italy,Men,185,131,205,,115,2:30,29,,,,,,,,,
https://games.crossfit.com/athlete/1807592,Sam Robinson,United Kingdom,Men,,,,,,,,,,,,,,,,
https://games.crossfit.com/athlete/1178252,Piero Gorichon,Chile,Men,,,,,,,50,,,,,,1:05,,,
https://games.crossfit.com/athlete/2440282,Lee Ki bok,"Korea, Republic of",Men (35-39),,,,,,,,,,,,,,,,
https://games.crossfit.com/athlete/925870,Moritz Fiebig,Germany,Men,220,171,260,,135,,,,,,,,,,,
https://games.crossfit.com/athlete/263008,Dominik Schröpfler,Austria,Men,,,,,,,,,,,,,,,,
https://games.crossfit.com/athlete/1114159,Adam Kaczmarek,Poland,Men,,,,,,,,,,,,,,,,
https://games.crossfit.com/athlete/2650626,Federico Judais,Argentina,Men,,,,,,,,,,,,,,,,
https://games.crossfit.com/athlete/237406,Joshua Pollema,United States,Men,415,315,575,1:38,265,2:03,,459,,7:21,,,0:54,,,
https://games.crossfit.com/athlete/1009214,Dylan Roberts,Australia,Men (35-39),170,130,205,2:00,110,2:34,60,,,,,,,,,
https://games.crossfit.com/athlete/2013782,Thalison Martins,Brazil,Men,,,,,,,,,,,,,,,,
https://games.crossfit.com/athlete/338123,Andrew Madrid,United States,Men,,,,,,,,,,,,,,,,
https://games.crossfit.com/athlete/667603,Baptiste Atcher,France,Men (35-39),,,,,,,,,,,,,,,,
https://games.crossfit.com/athlete/1197857,Joey Harrison,United Kingdom,Men,160,130,175,,110,,9,,,,17:59,,,,,
https://games.crossfit.com/athlete/2503679,samuel zaleme,Argentina,Men,,,,,,,,,,,,,,,,
https://games.crossfit.com/athlete/1787453,Colby Child,United States,Men,425,275,500,,215,2:17,,,,,,,,,,
https://games.crossfit.com/athlete/1480988,Marcello Clarizio,Canada,Men,,,,,,,,,,,,,,,,
https://games.crossfit.com/athlete/225431,Jordan Chenier,Canada,Men,,,485,,210,2:34,,,,,18:00,,,,,
https://games.crossfit.com/athlete/1873507,Arnau Sabaté Batalla,Spain,Men,,,,,,,,,,,,,,,,
https://games.crossfit.com/athlete/2216592,Simon Wilson,Canada,Men,415,275,505,,225,2:37,49,,,,26:51,,0:59,,,
https://games.crossfit.com/athlete/1420192,Andris Sturans,United States,Men,,,,,,,,,,,,,,,,
https://games.crossfit.com/athlete/923476,Jeonghwa Hong,"Korea, Republic of",Men,,,,,,,,,,,,,,,,
https://games.crossfit.com/athlete/243194,Conor McGrath,Australia,Men (35-39),230,150,273,,125,2:08,,,,,,,,,,
https://games.crossfit.com/athlete/2299731,Chris Parillo,Canada,Men (35-39),,,,,,,,,,,,,,,,
https://games.crossfit.com/athlete/30433,Anders Gronsund,Norway,Men (35-39),,,,,,,,,,,,,,,,
https://games.crossfit.com/athlete/74189,Michael Rose,United States,Men,485,335,585,1:28,275,2:11,,,,,18:00,,0:55,,,
https://games.crossfit.com/athlete/925758,Antoine Eternot,France,Men,,,,,,,,,,,,,,,,
https://games.crossfit.com/athlete/509169,Troy Kopp,United States,Men,425,356,500,1:58,280,2:18,,,,,,,,,,
https://games.crossfit.com/athlete/2279426,Brayan Stiven fajardo,Colombia,Men,,,,,,,,,,,,,,,,
https://games.crossfit.com/athlete/2593495,Ethan Scheibe,United States,Men,,,,,,,,,,,,,,,,
https://games.crossfit.com/athlete/2546062,웅 안,"Korea, Republic of",Men,,,,,,,,,,,,,,,,
https://games.crossfit.com/athlete/673234,Alexander Zhemchugov,N/A,Men,210,146,210,,121,4:10,55,,,,19:10,,,,,
https://games.crossfit.com/athlete/560560,Stephen Clegg,United States,Men,510,375,556,1:19,301,2:02,50,497,,,20:18,,,2:45,,
https://games.crossfit.com/athlete/1215674,Eero Laakso,Finland,Men,,,,,,,,,,,,,,,,
https://games.crossfit.com/athlete/2650741,Matias Becheran,Argentina,Men,,,,,,,,,,,,,,,,
https://games.crossfit.com/athlete/1873769,Mitch Harley,Australia,Men,,,,,,,,,,,19:37,,,,,
